,producto,subtipo,tipo_comercial,mercado,mes,semana,precio_max,precio_min
134,03 Hortalizas,Tomate,Tomate Daniela,Castellón,agosto,Semana+32,0.28,0.33
137,03 Hortalizas,Tomate,Tomate Muchamiel,Alicante,agosto,Semana+32,0.44,1.08
140,03 Hortalizas,Tomate,Tomate Pera,Alicante,agosto,Semana+32,0.24,0.43
141,03 Hortalizas,Tomate,Tomate Pera,Castellón,agosto,Semana+32,0.25,0.5
142,03 Hortalizas,Tomate,Tomate Pera,Valencia,agosto,Semana+32,0.35,0.6
145,03 Hortalizas,Tomate,Tomate Redondo liso,Alicante,agosto,Semana+32,0.52,0.67
146,03 Hortalizas,Tomate,Tomate Redondo liso,Castellón,agosto,Semana+32,0.45,0.7
147,03 Hortalizas,Tomate,Tomate Redondo liso,Valencia,agosto,Semana+32,0.5,0.75
150,03 Hortalizas,Tomate,Tomate Valenciano,Castellón,agosto,Semana+32,1.19,1.28
151,03 Hortalizas,Tomate,Tomate Valenciano,Valencia,agosto,Semana+32,0.75,1.4
153,03 Hortalizas,Zanahoria,Zanahoria Carlota,Alicante,agosto,Semana+32,0.15,0.16
156,05 Flor cortada,Clavel,Clavel,Alicante,agosto,Semana+32,0.07,€/Unidad
158,05 Flor cortada,Crisantemo,Crisantemo,Alicante,agosto,Semana+32,1.2,€/Pomo
160,05 Flor cortada,Esparraguera,Esparraguera,Alicante,agosto,Semana+32,1.6,€/Pomo
162,05 Flor cortada,Gerbera,Gerbera,Alicante,agosto,Semana+32,0.12,€/Unidad
164,05 Flor cortada,Gladiolo,Gladiolo,Alicante,agosto,Semana+32,0.3,€/Unidad
166,05 Flor cortada,Rosa,Rosa Roja,Alicante,agosto,Semana+32,0.3,€/Unidad
168,05 Flor cortada,Statice,Statice,Alicante,agosto,Semana+32,1.2,€/Pomo
171,07 Cereales,Cebada,Cebada Pienso<62kg/hl,Lonja de Albacete,agosto,Semana+32,0.159,€/Kg
174,07 Cereales,Cebada,Cebada Pienso>62kg/hl,Lonja de Albacete,agosto,Semana+32,0.164,€/Kg
176,07 Cereales,Maíz,Maíz Secadero,Lonja de Albacete,agosto,Semana+32,0.178,€/Kg
179,08 Industriales,Aceite Oliva,Aceite Oliva Lampante>2º,Castellón,agosto,Semana+32,2.25,2.35
182,08 Industriales,Aceite Oliva,"Aceite Oliva Virgen 0,8º-2º",Castellón,agosto,Semana+32,2.5,2.65
185,08 Industriales,Aceite Oliva,Aceite Oliva Virgen Extra,Castellón,agosto,Semana+32,2.7,2.8
190,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,agosto,Semana+32,0.22,€/Kg
193,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,agosto,Semana+32,0.1,0.15
195,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,agosto,Semana+32,0.05,€/Kg
197,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,agosto,Semana+32,3.21,3.27
200,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,agosto,Semana+32,3.15,3.21
203,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,agosto,Semana+32,3.03,3.09
206,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,agosto,Semana+32,2.7,2.76
208,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,agosto,Semana+32,1.36,€/Kg
210,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,agosto,Semana+32,0.55,€/Kg
213,10 Ganaderos,Porcino,Porcino graso,Mercolleida,agosto,Semana+32,1.234,€/Kg
216,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,agosto,Semana+32,20,€/Kg
219,10 Ganaderos,Porcino,Porcino normal,Mercolleida,agosto,Semana+32,1.246,€/Kg
222,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,agosto,Semana+32,1.258,€/Kg
225,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,agosto,Semana+32,1.6,€/Docena
228,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,agosto,Semana+32,1.18,€/Docena
231,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,agosto,Semana+32,0.96,€/Docena
234,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,agosto,Semana+32,0.82,€/Docena
236,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,agosto,Semana+32,1.6,€/Docena
239,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,agosto,Semana+32,1.18,€/Docena
242,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,agosto,Semana+32,0.96,€/Docena
245,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,agosto,Semana+32,0.82,€/Docena
248,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,agosto,Semana+32,4.33,€/Kg
251,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,agosto,Semana+32,4.14,€/Kg
254,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,agosto,Semana+32,3.92,€/Kg
257,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,agosto,Semana+32,3.71,€/Kg
259,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,agosto,Semana+32,4.28,€/Kg
262,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,agosto,Semana+32,4.06,€/Kg
265,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,agosto,Semana+32,3.88,€/Kg
268,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,agosto,Semana+32,3.63,€/Kg
270,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,agosto,Semana+32,4.26,€/Kg
273,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,agosto,Semana+32,4.06,€/Kg
276,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,agosto,Semana+32,3.88,€/Kg
279,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,agosto,Semana+32,3.63,€/Kg
281,12 Vacuno,Ternero menos 280 kgs,1. Excelente (E),Lonja de Binéfar,agosto,Semana+32,4.21,€/Kg
284,12 Vacuno,Ternero menos 280 kgs,2. Muy buena (U),Lonja de Binéfar,agosto,Semana+32,4.05,€/Kg
287,12 Vacuno,Ternero menos 280 kgs,3. Buena (R),Lonja de Binéfar,agosto,Semana+32,3.89,€/Kg
290,12 Vacuno,Ternero menos 280 kgs,4. Menos buena (O),Lonja de Binéfar,agosto,Semana+32,3.5,€/Kg
31,01 Cítricos,07- Limón Verna,Limón Verna Redrojo,Alicante,julio,Semana+31,0.4,0.6
34,02 Frutales,Caqui,Caqui R. Brillante,Valencia,julio,Semana+31,0.31,0.32
36,02 Frutales,Cereza,Cereza Picota,Alicante,julio,Semana+31,1.55,1.68
39,02 Frutales,Higo,Higo Negro,Alicante,julio,Semana+31,1.23,1.33
41,02 Frutales,Uva De Mesa,Uva De Mesa Red Globe,Alicante,julio,Semana+31,0.6,€/Kg
44,02 Frutales,Uva De Mesa,Uva De Mesa Victoria,Alicante,julio,Semana+31,0.6,€/Kg
47,03 Hortalizas,Acelga,Acelga,Alicante,julio,Semana+31,0.4,€/Kg
49,03 Hortalizas,Apio,Apio Verde,Alicante,julio,Semana+31,0.23,€/Kg
51,03 Hortalizas,Berenjena,Berenjena Negra,Castellón,julio,Semana+31,0.3,0.45
52,03 Hortalizas,Berenjena,Berenjena Negra,Valencia,julio,Semana+31,0.2,0.35
55,03 Hortalizas,Berenjena,Berenjena Rayada,Alicante,julio,Semana+31,0.23,0.39
56,03 Hortalizas,Berenjena,Berenjena Rayada,Valencia,julio,Semana+31,0.2,0.35
58,03 Hortalizas,Calabacín,Calabacín,Alicante,julio,Semana+31,0.33,0.43
59,03 Hortalizas,Calabacín,Calabacín,Valencia,julio,Semana+31,0.2,0.25
62,03 Hortalizas,Calabacín,Calabacín Blanco,Castellón,julio,Semana+31,0.35,0.5
64,03 Hortalizas,Cebolla,Cebolla Babosa,Alicante,julio,Semana+31,0.34,0.39
66,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Alicante,julio,Semana+31,0.2,0.34
68,03 Hortalizas,Judía Roja,Judía Roja,Castellón,julio,Semana+31,1.6,1.7
69,03 Hortalizas,Judía Roja,Judía Roja,Valencia,julio,Semana+31,2,2.7
71,03 Hortalizas,Judía Verde,Judías Verdes Herradura,Castellón,julio,Semana+31,1.4,1.5
74,03 Hortalizas,Judía Verde,Judías Verdes Perona,Castellón,julio,Semana+31,1.3,1.4
76,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,julio,Semana+31,0.28,0.33
79,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,julio,Semana+31,0.2,0.25
82,03 Hortalizas,Lechuga,Lechuga Trocadero,Castellón,julio,Semana+31,0.33,€/Kg
84,03 Hortalizas,Melón,Melón Piel De Sapo,Alicante,julio,Semana+31,0.37,0.6
85,03 Hortalizas,Melón,Melón Piel De Sapo,Castellón,julio,Semana+31,0.65,0.75
87,03 Hortalizas,Patata,Patata Blanca,Alicante,julio,Semana+31,0.3,0.47
89,03 Hortalizas,Pepino,Pepino Blanco,Alicante,julio,Semana+31,0.31,0.52
90,03 Hortalizas,Pepino,Pepino Blanco,Valencia,julio,Semana+31,0.22,0.35
92,03 Hortalizas,Pimiento,Pimiento California Amarillo,Alicante,julio,Semana+31,0.3,0.7
95,03 Hortalizas,Pimiento,Pimiento California Rojo,Alicante,julio,Semana+31,0.2,0.45
98,03 Hortalizas,Pimiento,Pimiento California Verde,Alicante,julio,Semana+31,0.2,0.6
101,03 Hortalizas,Pimiento,Pimiento Dulce Italia,Alicante,julio,Semana+31,0.32,0.6
102,03 Hortalizas,Pimiento,Pimiento Dulce Italia,Castellón,julio,Semana+31,0.38,0.45
103,03 Hortalizas,Pimiento,Pimiento Dulce Italia,Valencia,julio,Semana+31,0.3,0.5
106,03 Hortalizas,Pimiento,Pimiento Industria,Alicante,julio,Semana+31,0.04,0.25
109,03 Hortalizas,Pimiento,Pimiento Lamuyo Rojo,Alicante,julio,Semana+31,0.19,0.75
110,03 Hortalizas,Pimiento,Pimiento Lamuyo Rojo,Valencia,julio,Semana+31,0.6,0.85
113,03 Hortalizas,Pimiento,Pimiento Lamuyo Verde,Alicante,julio,Semana+31,0.15,0.61
115,03 Hortalizas,Sandía,Sandía con pepitas,Alicante,julio,Semana+31,0.13,€/Kg
116,03 Hortalizas,Sandía,Sandía con pepitas,Castellón,julio,Semana+31,0.1,0.25
119,03 Hortalizas,Sandía,Sandía sin pepitas,Alicante,julio,Semana+31,0.17,0.3
120,03 Hortalizas,Sandía,Sandía sin pepitas,Castellón,julio,Semana+31,0.18,0.28
121,03 Hortalizas,Sandía,Sandía sin pepitas,Valencia,julio,Semana+31,0.12,0.2
123,03 Hortalizas,Tomate,Tomate Acostillado,Alicante,julio,Semana+31,0.73,1.08
126,03 Hortalizas,Tomate,Tomate Daniela,Alicante,julio,Semana+31,0.51,0.69
127,03 Hortalizas,Tomate,Tomate Daniela,Castellón,julio,Semana+31,0.3,€/Kg
130,03 Hortalizas,Tomate,Tomate Muchamiel,Alicante,julio,Semana+31,0.53,1.29
133,03 Hortalizas,Tomate,Tomate Pera,Alicante,julio,Semana+31,0.25,0.43
134,03 Hortalizas,Tomate,Tomate Pera,Castellón,julio,Semana+31,0.25,0.5
135,03 Hortalizas,Tomate,Tomate Pera,Valencia,julio,Semana+31,0.25,0.65
138,03 Hortalizas,Tomate,Tomate Redondo liso,Alicante,julio,Semana+31,0.36,0.77
139,03 Hortalizas,Tomate,Tomate Redondo liso,Castellón,julio,Semana+31,0.4,0.5
140,03 Hortalizas,Tomate,Tomate Redondo liso,Valencia,julio,Semana+31,0.35,0.7
143,03 Hortalizas,Tomate,Tomate Valenciano,Valencia,julio,Semana+31,0.7,1.4
145,03 Hortalizas,Zanahoria,Zanahoria Carlota,Alicante,julio,Semana+31,0.15,0.16
148,04 Frutos secos,Almendra,Almendra Comuna,Castellón,julio,Semana+31,4.8,€/Kg
151,04 Frutos secos,Almendra,Almendra Marcona,Castellón,julio,Semana+31,5,€/Kg
154,05 Flor cortada,Clavel,Clavel,Alicante,julio,Semana+31,0.07,€/Unidad
156,05 Flor cortada,Crisantemo,Crisantemo,Alicante,julio,Semana+31,1.2,€/Pomo
158,05 Flor cortada,Esparraguera,Esparraguera,Alicante,julio,Semana+31,1.6,€/Pomo
160,05 Flor cortada,Gerbera,Gerbera,Alicante,julio,Semana+31,0.12,€/Unidad
162,05 Flor cortada,Gladiolo,Gladiolo,Alicante,julio,Semana+31,0.3,€/Unidad
164,05 Flor cortada,Rosa,Rosa Roja,Alicante,julio,Semana+31,0.3,€/Unidad
166,05 Flor cortada,Statice,Statice,Alicante,julio,Semana+31,1.2,€/Pomo
169,07 Cereales,Cebada,Cebada Pienso<62kg/hl,Lonja de Albacete,julio,Semana+31,0.156,€/Kg
172,07 Cereales,Cebada,Cebada Pienso>62kg/hl,Lonja de Albacete,julio,Semana+31,0.161,€/Kg
174,07 Cereales,Maíz,Maíz Secadero,Lonja de Albacete,julio,Semana+31,0.176,€/Kg
177,08 Industriales,Aceite Oliva,Aceite Oliva Lampante>2º,Castellón,julio,Semana+31,2.25,2.4
180,08 Industriales,Aceite Oliva,"Aceite Oliva Virgen 0,8º-2º",Castellón,julio,Semana+31,2.65,2.7
183,08 Industriales,Aceite Oliva,Aceite Oliva Virgen Extra,Castellón,julio,Semana+31,2.9,€/Kg
185,08 Industriales,Miel,Miel de Azahar,Castellón,julio,Semana+31,3.5,3.65
188,08 Industriales,Miel,Miel de Milflores,Castellón,julio,Semana+31,2.5,2.7
191,08 Industriales,Miel,Miel de Romero,Castellón,julio,Semana+31,3.2,3.4
194,10 Ganaderos,Gallina,Gallina Pesada,Lonja del Ebro,julio,Semana+31,0.22,€/Kg
197,10 Ganaderos,Gallina,Gallina Semipesada,Lonja del Ebro,julio,Semana+31,0.1,0.15
199,10 Ganaderos,Gallo,Gallo Pesado,Lonja del Ebro,julio,Semana+31,0.05,€/Kg
201,10 Ganaderos,Ovino,Ovino 19-23 Kg,Lonja de Albacete,julio,Semana+31,3.12,3.18
204,10 Ganaderos,Ovino,Ovino 23-25 Kg,Lonja de Albacete,julio,Semana+31,3.06,3.12
207,10 Ganaderos,Ovino,Ovino 25-28 Kg,Lonja de Albacete,julio,Semana+31,2.94,3
210,10 Ganaderos,Ovino,Ovino 28-34 Kg,Lonja de Albacete,julio,Semana+31,2.61,2.67
212,10 Ganaderos,Pollo,Pollo Broiler,Lonja del Ebro,julio,Semana+31,1.36,€/Kg
214,10 Ganaderos,Porcino,Porcino Cerda,Mercolleida,julio,Semana+31,0.53,€/Kg
217,10 Ganaderos,Porcino,Porcino Graso,Mercolleida,julio,Semana+31,1.23,€/Kg
220,10 Ganaderos,Porcino,Porcino Lechón 20kg,Mercolleida,julio,Semana+31,20,€/Kg
223,10 Ganaderos,Porcino,Porcino Normal,Mercolleida,julio,Semana+31,1.25,€/Kg
226,10 Ganaderos,Porcino,Porcino Selecto,Mercolleida,julio,Semana+31,1.26,€/Kg
229,11 Huevos,Huevos Blancos,1. Huevos Blancos Clase Xl,Lonja de Reus,julio,Semana+31,1.6,€/Docena
232,11 Huevos,Huevos Blancos,2. Huevos Blancos Clase L,Lonja de Reus,julio,Semana+31,1.18,€/Docena
235,11 Huevos,Huevos Blancos,3. Huevos Blancos Clase M,Lonja de Reus,julio,Semana+31,0.96,€/Docena
238,11 Huevos,Huevos Blancos,4. Huevos Blancos Clase S,Lonja de Reus,julio,Semana+31,0.82,€/Docena
240,11 Huevos,Huevos Rubios,1. Huevos Rubios Clase Xl,Lonja de Reus,julio,Semana+31,1.6,€/Docena
243,11 Huevos,Huevos Rubios,2. Huevos Rubios Clase L,Lonja de Reus,julio,Semana+31,1.18,€/Docena
246,11 Huevos,Huevos Rubios,3. Huevos Rubios Clase M,Lonja de Reus,julio,Semana+31,0.96,€/Docena
249,11 Huevos,Huevos Rubios,4. Huevos Rubios Clase S,Lonja de Reus,julio,Semana+31,0.82,€/Docena
252,12 Vacuno,Ternera 180-220 Kgs,1. Excelente (E),Lonja de Binefar,julio,Semana+31,4.33,€/Kg
255,12 Vacuno,Ternera 180-220 Kgs,2. Muy Buena (U),Lonja de Binefar,julio,Semana+31,4.14,€/Kg
258,12 Vacuno,Ternera 180-220 Kgs,3. Buena (R),Lonja de Binefar,julio,Semana+31,3.92,€/Kg
261,12 Vacuno,Ternera 180-220 Kgs,4. Menos Buena (O),Lonja de Binefar,julio,Semana+31,3.71,€/Kg
263,12 Vacuno,Ternera 221-260 Kgs,1. Excelente (E),Lonja de Binefar,julio,Semana+31,4.28,€/Kg
266,12 Vacuno,Ternera 221-260 Kgs,2. Muy Buena (U),Lonja de Binefar,julio,Semana+31,4.06,€/Kg
269,12 Vacuno,Ternera 221-260 Kgs,3. Buena (R),Lonja de Binefar,julio,Semana+31,3.88,€/Kg
272,12 Vacuno,Ternera 221-260 Kgs,4. Menos Buena (O),Lonja de Binefar,julio,Semana+31,3.63,€/Kg
274,12 Vacuno,Ternera 261-300 Kgs,1. Excelente (E),Lonja de Binefar,julio,Semana+31,4.26,€/Kg
277,12 Vacuno,Ternera 261-300 Kgs,2. Muy Buena (U),Lonja de Binefar,julio,Semana+31,4.06,€/Kg
280,12 Vacuno,Ternera 261-300 Kgs,3. Buena (R),Lonja de Binefar,julio,Semana+31,3.88,€/Kg
283,12 Vacuno,Ternera 261-300 Kgs,4. Menos Buena (O),Lonja de Binefar,julio,Semana+31,3.63,€/Kg
285,12 Vacuno,Ternero menos 280 Kg,1. Excelente (E),Lonja de Binefar,julio,Semana+31,4.21,€/Kg
288,12 Vacuno,Ternero menos 280 Kg,2. Muy Buena (U),Lonja de Binefar,julio,Semana+31,4.05,€/Kg
291,12 Vacuno,Ternero menos 280 Kg,3. Buena (R),Lonja de Binefar,julio,Semana+31,3.89,€/Kg
294,12 Vacuno,Ternero menos 280 Kg,4. Menos Buena (O),Lonja de Binefar,julio,Semana+31,3.5,€/Kg
31,01 Cítricos,07- Limón Verna,Limón Verna Redrojo,Alicante,julio,Semana+30,0.5,0.6
34,02 Frutales,Caqui,Caqui R. Brillante,Valencia,julio,Semana+30,0.31,0.32
37,02 Frutales,Cereza,Cereza Picota,Alicante,julio,Semana+30,1.55,1.68
40,02 Frutales,Cereza,Cereza Starking,Alicante,julio,Semana+30,1.58,1.71
43,02 Frutales,Higo,Higo Negro,Alicante,julio,Semana+30,1,1.8
45,02 Frutales,Melocotón,Melocoton Carne Amarilla,Castellón,julio,Semana+30,1.02,1.05
48,03 Hortalizas,Acelga,Acelga,Alicante,julio,Semana+30,0.4,€/Kg
50,03 Hortalizas,Apio,Apio Verde,Alicante,julio,Semana+30,0.23,€/Kg
52,03 Hortalizas,Berenjena,Berenjena Negra,Castellón,julio,Semana+30,0.35,0.5
53,03 Hortalizas,Berenjena,Berenjena Negra,Valencia,julio,Semana+30,0.2,€/Kg
56,03 Hortalizas,Berenjena,Berenjena Rayada,Alicante,julio,Semana+30,0.16,0.47
57,03 Hortalizas,Berenjena,Berenjena Rayada,Castellón,julio,Semana+30,0.43,0.51
58,03 Hortalizas,Berenjena,Berenjena Rayada,Valencia,julio,Semana+30,0.2,0.25
60,03 Hortalizas,Calabacín,Calabacín,Alicante,julio,Semana+30,0.2,0.52
61,03 Hortalizas,Calabacín,Calabacín,Valencia,julio,Semana+30,0.2,0.3
64,03 Hortalizas,Calabacín,Calabacín Blanco,Castellón,julio,Semana+30,0.35,0.5
66,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Alicante,julio,Semana+30,0.2,0.34
68,03 Hortalizas,Cebolla,Cebolla Babosa,Alicante,julio,Semana+30,0.34,€/Kg
70,03 Hortalizas,Judía Roja,Judía Roja,Castellón,julio,Semana+30,1.6,2
71,03 Hortalizas,Judía Roja,Judía Roja,Valencia,julio,Semana+30,1.8,2.2
73,03 Hortalizas,Judía Verde,Judías Verdes Herradura,Castellón,julio,Semana+30,2,2.1
76,03 Hortalizas,Judía Verde,Judías Verdes Perona,Castellón,julio,Semana+30,1.6,2
78,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,julio,Semana+30,0.26,0.31
81,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,julio,Semana+30,0.2,0.27
84,03 Hortalizas,Lechuga,Lechuga Trocadero,Castellón,julio,Semana+30,0.26,0.31
86,03 Hortalizas,Melón,Melón Piel De Sapo,Alicante,julio,Semana+30,0.23,0.64
87,03 Hortalizas,Melón,Melón Piel De Sapo,Castellón,julio,Semana+30,0.55,0.7
89,03 Hortalizas,Patata,Patata Blanca,Alicante,julio,Semana+30,0.3,0.56
92,03 Hortalizas,Patata,Patata Roja,Castellón,julio,Semana+30,0.28,0.3
94,03 Hortalizas,Pepino,Pepino Blanco,Alicante,julio,Semana+30,0.2,0.54
95,03 Hortalizas,Pepino,Pepino Blanco,Castellón,julio,Semana+30,0.55,€/Kg
96,03 Hortalizas,Pepino,Pepino Blanco,Valencia,julio,Semana+30,0.2,0.3
99,03 Hortalizas,Pepino,Pepino Negret,Castellón,julio,Semana+30,0.34,0.43
101,03 Hortalizas,Pimiento,Pimiento California Amarillo,Alicante,julio,Semana+30,0.3,0.7
104,03 Hortalizas,Pimiento,Pimiento California Rojo,Alicante,julio,Semana+30,0.2,0.5
107,03 Hortalizas,Pimiento,Pimiento California Verde,Alicante,julio,Semana+30,0.2,0.55
110,03 Hortalizas,Pimiento,Pimiento Dulce Italia,Alicante,julio,Semana+30,0.23,0.6
111,03 Hortalizas,Pimiento,Pimiento Dulce Italia,Castellón,julio,Semana+30,0.38,0.55
112,03 Hortalizas,Pimiento,Pimiento Dulce Italia,Valencia,julio,Semana+30,0.35,0.5
115,03 Hortalizas,Pimiento,Pimiento Industria,Alicante,julio,Semana+30,0.04,0.2
118,03 Hortalizas,Pimiento,Pimiento Lamuyo Rojo,Alicante,julio,Semana+30,0.2,0.7
119,03 Hortalizas,Pimiento,Pimiento Lamuyo Rojo,Valencia,julio,Semana+30,0.7,0.9
122,03 Hortalizas,Pimiento,Pimiento Lamuyo Verde,Alicante,julio,Semana+30,0.15,0.6
123,03 Hortalizas,Pimiento,Pimiento Lamuyo Verde,Valencia,julio,Semana+30,0.7,€/Kg
125,03 Hortalizas,Sandía,Sandía con pepitas,Alicante,julio,Semana+30,0.1,0.13
126,03 Hortalizas,Sandía,Sandía con pepitas,Castellón,julio,Semana+30,0.15,0.2
127,03 Hortalizas,Sandía,Sandía con pepitas,Valencia,julio,Semana+30,0.1,€/Kg
130,03 Hortalizas,Sandía,Sandía sin pepitas,Alicante,julio,Semana+30,0.12,0.28
131,03 Hortalizas,Sandía,Sandía sin pepitas,Castellón,julio,Semana+30,0.2,0.26
132,03 Hortalizas,Sandía,Sandía sin pepitas,Valencia,julio,Semana+30,0.14,0.2
134,03 Hortalizas,Tomate,Tomate Acostillado,Alicante,julio,Semana+30,0.35,1.08
137,03 Hortalizas,Tomate,Tomate Daniela,Alicante,julio,Semana+30,0.29,0.52
138,03 Hortalizas,Tomate,Tomate Daniela,Castellón,julio,Semana+30,0.35,0.4
141,03 Hortalizas,Tomate,Tomate Muchamiel,Alicante,julio,Semana+30,0.44,1.08
144,03 Hortalizas,Tomate,Tomate Pera,Alicante,julio,Semana+30,0.23,0.54
145,03 Hortalizas,Tomate,Tomate Pera,Castellón,julio,Semana+30,0.28,0.51
146,03 Hortalizas,Tomate,Tomate Pera,Valencia,julio,Semana+30,0.25,0.6
149,03 Hortalizas,Tomate,Tomate Redondo liso,Alicante,julio,Semana+30,0.26,0.73
150,03 Hortalizas,Tomate,Tomate Redondo liso,Castellón,julio,Semana+30,0.45,0.68
151,03 Hortalizas,Tomate,Tomate Redondo liso,Valencia,julio,Semana+30,0.35,0.7
154,03 Hortalizas,Tomate,Tomate Valenciano,Castellón,julio,Semana+30,0.85,1.06
155,03 Hortalizas,Tomate,Tomate Valenciano,Valencia,julio,Semana+30,0.9,1.5
157,03 Hortalizas,Zanahoria,Zanahoria Carlota,Alicante,julio,Semana+30,0.15,0.16
160,04 Frutos secos,Almendra,Almendra Comuna,Castellón,julio,Semana+30,4.8,4.85
163,04 Frutos secos,Almendra,Almendra Marcona,Castellón,julio,Semana+30,5,€/Kg
166,05 Flor cortada,Clavel,Clavel,Alicante,julio,Semana+30,0.07,€/Unidad
168,05 Flor cortada,Crisantemo,Crisantemo,Alicante,julio,Semana+30,1.2,€/Pomo
170,05 Flor cortada,Esparraguera,Esparraguera,Alicante,julio,Semana+30,1.6,€/Pomo
172,05 Flor cortada,Gerbera,Gerbera,Alicante,julio,Semana+30,0.12,€/Unidad
174,05 Flor cortada,Gladiolo,Gladiolo,Alicante,julio,Semana+30,0.3,€/Unidad
176,05 Flor cortada,Rosa,Rosa Roja,Alicante,julio,Semana+30,0.3,€/Unidad
178,05 Flor cortada,Statice,Statice,Alicante,julio,Semana+30,1.2,1
181,07 Cereales,Cebada,Cebada Pienso<62kg/hl,Lonja de Albacete,julio,Semana+30,0.153,€/Kg
184,07 Cereales,Cebada,Cebada Pienso>62kg/hl,Lonja de Albacete,julio,Semana+30,0.158,€/Kg
186,07 Cereales,Maíz,Maíz Secadero,Lonja de Albacete,julio,Semana+30,0.18,€/Kg
189,08 Industriales,Aceite Oliva,Aceite Oliva Lampante>2º,Castellón,julio,Semana+30,2.3,2.4
192,08 Industriales,Aceite Oliva,"Aceite Oliva Virgen 0,8º-2º",Castellón,julio,Semana+30,2.6,2.65
195,08 Industriales,Aceite Oliva,Aceite Oliva Virgen Extra,Castellón,julio,Semana+30,2.75,2.8
198,10 Ganaderos,Gallina,Gallina Pesada,Lonja del Ebro,julio,Semana+30,0.22,€/Kg
201,10 Ganaderos,Gallina,Gallina Semipesada,Lonja del Ebro,julio,Semana+30,0.1,0.15
203,10 Ganaderos,Gallo,Gallo Pesado,Lonja del Ebro,julio,Semana+30,0.05,€/Kg
205,10 Ganaderos,Ovino,Ovino 19-23 Kg,Lonja de Albacete,julio,Semana+30,3.03,3.09
208,10 Ganaderos,Ovino,Ovino 23-25 Kg,Lonja de Albacete,julio,Semana+30,2.97,3.03
211,10 Ganaderos,Ovino,Ovino 25-28 Kg,Lonja de Albacete,julio,Semana+30,2.85,2.91
214,10 Ganaderos,Ovino,Ovino 28-34 Kg,Lonja de Albacete,julio,Semana+30,2.55,2.61
216,10 Ganaderos,Pollo,Pollo Broiler,Lonja del Ebro,julio,Semana+30,1.32,€/Kg
218,10 Ganaderos,Porcino,Porcino Cerda,Mercolleida,julio,Semana+30,0.53,€/Kg
221,10 Ganaderos,Porcino,Porcino Graso,Mercolleida,julio,Semana+30,1.23,€/Kg
224,10 Ganaderos,Porcino,Porcino Lechón 20kg,Mercolleida,julio,Semana+30,21,€/Kg
227,10 Ganaderos,Porcino,Porcino Normal,Mercolleida,julio,Semana+30,1.25,€/Kg
230,10 Ganaderos,Porcino,Porcino Selecto,Mercolleida,julio,Semana+30,1.26,€/Kg
233,11 Huevos,Huevos Blancos,1. Huevos Blancos Clase Xl,Lonja de Reus,julio,Semana+30,1.6,€/Docena
236,11 Huevos,Huevos Blancos,2. Huevos Blancos Clase L,Lonja de Reus,julio,Semana+30,1.18,€/Docena
