,producto,subtipo,tipo_comercial,mercado,precio_max,precio_min,mes,semana
52,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Lonja de Valencia,0.36,0.59,febrero,Semana+08
54,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Alicante,0.12,0.24,febrero,Semana+08
55,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Castellón,0.14,0.2,febrero,Semana+08
56,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Valencia,0.11,0.19,febrero,Semana+08
57,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Lonja de Valencia,0.11,0.17,febrero,Semana+08
60,01 Cítricos,04- Naranjas,Naranja Navel Powel,Valencia,0.14,0.17,febrero,Semana+08
62,01 Cítricos,05- Naranjas Blancas,Salustiana,Castellón,0.16,€/kg,febrero,Semana+08
64,01 Cítricos,06- Limón Fino,Limón Fino,Alicante,0.2,0.3,febrero,Semana+08
67,02 Frutales,Manzana,Manzana Fuji,Alicante,0.71,€/kg,febrero,Semana+08
70,02 Frutales,Manzana,Manzana Starking,Alicante,0.45,€/kg,febrero,Semana+08
73,03 Hortalizas,Acelga,Acelga,Alicante,0.35,0.45,febrero,Semana+08
75,03 Hortalizas,Ajo Tierno,Ajo Tierno,Alicante,1.1,2,febrero,Semana+08
77,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Alicante,0.3,1.08,febrero,Semana+08
78,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Castellón,0.45,1.3,febrero,Semana+08
79,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Valencia,0.44,0.79,febrero,Semana+08
82,03 Hortalizas,Alcachofa,Alcachofa Industria Corazones,Alicante,0.3,0.8,febrero,Semana+08
85,03 Hortalizas,Alcachofa,Alcachofa Industria Perolas,Alicante,0.13,0.18,febrero,Semana+08
88,03 Hortalizas,Alcachofa,Alcachofa Industria Troceado,Alicante,0.2,0.27,febrero,Semana+08
89,03 Hortalizas,Alcachofa,Alcachofa Industria Troceado,Castellón,0.18,0.45,febrero,Semana+08
91,03 Hortalizas,Apio,Apio Verde,Alicante,0.2,0.35,febrero,Semana+08
92,03 Hortalizas,Apio,Apio Verde,Castellón,0.25,0.35,febrero,Semana+08
94,03 Hortalizas,Berenjena,Berenjena Rayada,Alicante,0.71,1.08,febrero,Semana+08
96,03 Hortalizas,Boniato,Boniato Blanco,Alicante,0.68,0.71,febrero,Semana+08
99,03 Hortalizas,Boniato,Boniato Rojo,Alicante,0.4,€/kg,febrero,Semana+08
101,03 Hortalizas,Calabacín,Calabacín,Alicante,0.42,0.73,febrero,Semana+08
103,03 Hortalizas,Calabaza,Calabaza Redonda,Castellón,0.55,0.6,febrero,Semana+08
104,03 Hortalizas,Calabaza,Calabaza Redonda,Valencia,0.44,0.66,febrero,Semana+08
107,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Alicante,0.15,0.34,febrero,Semana+08
108,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Castellón,0.28,0.55,febrero,Semana+08
109,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Valencia,0.35,0.53,febrero,Semana+08
111,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Alicante,0.58,0.65,febrero,Semana+08
112,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Castellón,0.5,0.6,febrero,Semana+08
113,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Valencia,0.44,0.62,febrero,Semana+08
115,03 Hortalizas,Col,Col China,Castellón,0.45,0.55,febrero,Semana+08
118,03 Hortalizas,Col,Col Lombarda,Castellón,0.25,0.3,febrero,Semana+08
120,03 Hortalizas,Col Brócoli,Col Brócoli,Alicante,0.3,0.52,febrero,Semana+08
123,03 Hortalizas,Col Brócoli,Col Brócoli Industria,Alicante,0.12,0.17,febrero,Semana+08
125,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Alicante,0.19,0.39,febrero,Semana+08
126,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Castellón,0.3,€/kg,febrero,Semana+08
127,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Valencia,0.31,0.39,febrero,Semana+08
130,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Alicante,0.23,0.37,febrero,Semana+08
131,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Castellón,0.25,0.6,febrero,Semana+08
133,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Alicante,0.29,0.52,febrero,Semana+08
134,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Castellón,0.25,0.67,febrero,Semana+08
135,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Valencia,0.33,0.44,febrero,Semana+08
137,03 Hortalizas,Escarola,Escarola Hoja Ancha Lisa,Alicante,0.28,€/kg,febrero,Semana+08
140,03 Hortalizas,Escarola,Escarola Hoja Rizada,Alicante,0.25,0.4,febrero,Semana+08
141,03 Hortalizas,Escarola,Escarola Hoja Rizada,Castellón,0.33,0.83,febrero,Semana+08
142,03 Hortalizas,Escarola,Escarola Hoja Rizada,Valencia,0.41,0.49,febrero,Semana+08
144,03 Hortalizas,Espinaca,Espinaca,Alicante,1,1.25,febrero,Semana+08
145,03 Hortalizas,Espinaca,Espinaca,Castellón,1.2,€/kg,febrero,Semana+08
147,03 Hortalizas,Haba,Haba Muchamiel,Alicante,0.55,1.08,febrero,Semana+08
148,03 Hortalizas,Haba,Haba Muchamiel,Castellón,1.3,1.7,febrero,Semana+08
151,03 Hortalizas,Haba,Haba Valenciana,Alicante,0.77,1.51,febrero,Semana+08
153,03 Hortalizas,Lechuga,Lechuga Iceberg,Alicante,0.3,0.58,febrero,Semana+08
156,03 Hortalizas,Lechuga,Lechuga Little Gem,Alicante,0.24,0.39,febrero,Semana+08
159,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,0.25,0.6,febrero,Semana+08
162,03 Hortalizas,Lechuga,Lechuga Romana,Alicante,0.2,0.38,febrero,Semana+08
163,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,0.25,0.45,febrero,Semana+08
164,03 Hortalizas,Lechuga,Lechuga Romana,Valencia,0.24,0.26,febrero,Semana+08
167,03 Hortalizas,Lechuga,Lechuga Trocadero,Alicante,0.45,€/kg,febrero,Semana+08
168,03 Hortalizas,Lechuga,Lechuga Trocadero,Castellón,0.35,0.6,febrero,Semana+08
171,03 Hortalizas,Lechuga,Lechuga mini Romana,Alicante,0.54,€/kg,febrero,Semana+08
173,03 Hortalizas,Patata,Patata Blanca,Alicante,0.33,0.6,febrero,Semana+08
174,03 Hortalizas,Patata,Patata Blanca,Castellón,0.65,€/kg,febrero,Semana+08
176,03 Hortalizas,Tomate,Tomate Acostillado,Alicante,0.73,1.42,febrero,Semana+08
179,04 Frutos secos,Almendra,Almendra Comuna,Alicante,3.51,3.61,febrero,Semana+08
180,04 Frutos secos,Almendra,Almendra Comuna,Castellón,3.15,3.5,febrero,Semana+08
183,04 Frutos secos,Almendra,Almendra Largueta,Alicante,5.21,5.31,febrero,Semana+08
186,04 Frutos secos,Almendra,Almendra Marcona,Alicante,7.21,7.31,febrero,Semana+08
187,04 Frutos secos,Almendra,Almendra Marcona,Castellón,7.15,7.5,febrero,Semana+08
190,04 Frutos secos,Almendra,Almendra Planeta,Alicante,3.51,3.61,febrero,Semana+08
193,05 Flor cortada,Clavel,Clavel,Alicante,0.18,€/unidad,febrero,Semana+08
195,05 Flor cortada,Crisantemo,Crisantemo,Alicante,2.25,€/pomo,febrero,Semana+08
197,05 Flor cortada,Esparraguera,Esparraguera,Alicante,2,€/pomo,febrero,Semana+08
199,05 Flor cortada,Gerbera,Gerbera,Alicante,0.4,€/unidad,febrero,Semana+08
201,05 Flor cortada,Gladiolo,Gladiolo,Alicante,0.45,€/unidad,febrero,Semana+08
203,05 Flor cortada,Rosa,Rosa Roja,Alicante,0.6,€/unidad,febrero,Semana+08
205,05 Flor cortada,Statice,Statice,Alicante,1.65,€/pomo,febrero,Semana+08
208,08 Industriales,Aceite Oliva,Aceite Oliva Lampante>2º,Castellón,2.8,2.85,febrero,Semana+08
211,08 Industriales,Aceite Oliva,"Aceite Oliva Virgen 0,8º-2º",Castellón,3.1,€/kg,febrero,Semana+08
214,08 Industriales,Aceite Oliva,Aceite Oliva Virgen Extra,Castellón,3.25,3.3,febrero,Semana+08
216,08 Industriales,Garrofa,Garrofa Entera,Castellón,2.4,2.45,febrero,Semana+08
218,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,,€/Kg,febrero,Semana+08
220,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,0.22,0.33,febrero,Semana+08
222,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,,€/Kg,febrero,Semana+08
224,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,3.8,3.86,febrero,Semana+08
226,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,3.77,3.83,febrero,Semana+08
228,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,3.71,3.77,febrero,Semana+08
230,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,3.29,3.35,febrero,Semana+08
232,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,,€/Kg,febrero,Semana+08
234,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,0.43,€/Kg,febrero,Semana+08
236,10 Ganaderos,Porcino,Porcino graso,Mercolleida,1.16,€/Kg,febrero,Semana+08
238,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,35,€,febrero,Semana+08
240,10 Ganaderos,Porcino,Porcino normal,Mercolleida,1.172,€/Kg,febrero,Semana+08
242,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,1.184,€/Kg,febrero,Semana+08
244,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,1.98,€/docena,febrero,Semana+08
246,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,1.69,€/docena,febrero,Semana+08
248,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,1.51,€/docena,febrero,Semana+08
250,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,1.29,€/docena,febrero,Semana+08
252,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,1.98,€/docena,febrero,Semana+08
254,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,1.69,€/docena,febrero,Semana+08
256,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,1.51,€/docena,febrero,Semana+08
258,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,1.29,€/docena,febrero,Semana+08
260,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,4.84,€/Kg,febrero,Semana+08
262,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,4.76,€/Kg,febrero,Semana+08
264,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,4.58,€/Kg,febrero,Semana+08
266,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,4.09,€/Kg,febrero,Semana+08
268,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,4.84,€/Kg,febrero,Semana+08
270,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,4.76,€/Kg,febrero,Semana+08
272,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,4.53,€/Kg,febrero,Semana+08
274,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,4.08,€/Kg,febrero,Semana+08
276,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,4.78,€/Kg,febrero,Semana+08
278,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,4.76,€/Kg,febrero,Semana+08
280,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,4.51,€/Kg,febrero,Semana+08
282,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,4.07,€/Kg,febrero,Semana+08
284,12 Vacuno,Ternero menos 280 kgs,1. Excelente (E),Lonja de Binéfar,4.96,€/Kg,febrero,Semana+08
286,12 Vacuno,Ternero menos 280 kgs,2. Muy buena (U),Lonja de Binéfar,4.9,€/Kg,febrero,Semana+08
288,12 Vacuno,Ternero menos 280 kgs,3. Buena (R),Lonja de Binéfar,4.69,€/Kg,febrero,Semana+08
290,12 Vacuno,Ternero menos 280 kgs,4. Menos buena (O),Lonja de Binéfar,4.31,€/Kg,febrero,Semana+08
31,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Alicante,0.4,0.65,febrero,Semana+07
32,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Castellón,0.53,€/kg,febrero,Semana+07
33,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Valencia,0.4,0.59,febrero,Semana+07
34,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Lonja de Valencia,0.36,0.59,febrero,Semana+07
37,01 Cítricos,03- Otras Mandarinas,Mandarina Orri,Castellón,0.8,1.13,febrero,Semana+07
38,01 Cítricos,03- Otras Mandarinas,Mandarina Orri,Valencia,0.72,€/kg,febrero,Semana+07
39,01 Cítricos,03- Otras Mandarinas,Mandarina Orri,Lonja de Valencia,0.81,1.17,febrero,Semana+07
42,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Alicante,0.16,0.19,febrero,Semana+07
43,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Castellón,0.15,0.2,febrero,Semana+07
44,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Valencia,0.17,0.21,febrero,Semana+07
45,01 Cítricos,03- Otras Mandarinas,Mandarina Ortanique,Lonja de Valencia,0.13,0.23,febrero,Semana+07
48,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Alicante,0.4,0.6,febrero,Semana+07
49,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Castellón,0.5,€/kg,febrero,Semana+07
50,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Valencia,0.4,0.59,febrero,Semana+07
51,01 Cítricos,03- Otras Mandarinas,Mandarina Tango,Lonja de Valencia,0.36,0.59,febrero,Semana+07
53,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Alicante,0.14,0.25,febrero,Semana+07
54,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Castellón,0.14,0.18,febrero,Semana+07
55,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Valencia,0.13,0.17,febrero,Semana+07
56,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Lonja de Valencia,0.13,0.19,febrero,Semana+07
58,01 Cítricos,05- Naranjas Blancas,Salustiana,Castellón,0.16,€/kg,febrero,Semana+07
59,01 Cítricos,05- Naranjas Blancas,Salustiana,Lonja de Valencia,0.13,0.19,febrero,Semana+07
61,01 Cítricos,06- Limón Fino,Limón Fino,Alicante,0.18,0.25,febrero,Semana+07
64,02 Frutales,Manzana,Manzana Fuji,Alicante,0.71,€/kg,febrero,Semana+07
67,02 Frutales,Manzana,Manzana Starking,Alicante,0.45,€/kg,febrero,Semana+07
70,03 Hortalizas,Acelga,Acelga,Alicante,0.35,0.45,febrero,Semana+07
72,03 Hortalizas,Ajo Tierno,Ajo Tierno,Alicante,1.5,2,febrero,Semana+07
74,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Alicante,0.25,1.12,febrero,Semana+07
75,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Castellón,0.45,1.5,febrero,Semana+07
76,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Valencia,0.53,0.7,febrero,Semana+07
79,03 Hortalizas,Alcachofa,Alcachofa Industria Corazones,Alicante,0.3,0.82,febrero,Semana+07
82,03 Hortalizas,Alcachofa,Alcachofa Industria Perolas,Alicante,0.16,0.19,febrero,Semana+07
85,03 Hortalizas,Alcachofa,Alcachofa Industria Troceado,Alicante,0.25,0.34,febrero,Semana+07
86,03 Hortalizas,Alcachofa,Alcachofa Industria Troceado,Castellón,0.2,0.45,febrero,Semana+07
88,03 Hortalizas,Apio,Apio Verde,Alicante,0.2,0.36,febrero,Semana+07
89,03 Hortalizas,Apio,Apio Verde,Castellón,0.25,0.35,febrero,Semana+07
91,03 Hortalizas,Berenjena,Berenjena Rayada,Alicante,0.99,1.25,febrero,Semana+07
93,03 Hortalizas,Boniato,Boniato Blanco,Alicante,0.71,0.86,febrero,Semana+07
96,03 Hortalizas,Boniato,Boniato Rojo,Alicante,0.4,0.41,febrero,Semana+07
98,03 Hortalizas,Calabacín,Calabacín,Alicante,0.56,0.82,febrero,Semana+07
100,03 Hortalizas,Calabaza,Calabaza Redonda,Castellón,0.55,0.65,febrero,Semana+07
101,03 Hortalizas,Calabaza,Calabaza Redonda,Valencia,0.44,0.66,febrero,Semana+07
104,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Alicante,0.17,0.34,febrero,Semana+07
105,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Castellón,0.3,0.55,febrero,Semana+07
106,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Valencia,0.35,0.48,febrero,Semana+07
108,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Alicante,0.65,0.68,febrero,Semana+07
109,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Castellón,0.55,0.6,febrero,Semana+07
110,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Valencia,0.44,0.62,febrero,Semana+07
112,03 Hortalizas,Col,Col China,Castellón,0.4,0.45,febrero,Semana+07
115,03 Hortalizas,Col,Col Lombarda,Castellón,0.25,0.3,febrero,Semana+07
117,03 Hortalizas,Col Brócoli,Col Brócoli,Alicante,0.3,0.47,febrero,Semana+07
118,03 Hortalizas,Col Brócoli,Col Brócoli,Castellón,0.76,€/kg,febrero,Semana+07
121,03 Hortalizas,Col Brócoli,Col Brócoli Industria,Alicante,0.12,0.17,febrero,Semana+07
123,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Alicante,0.19,0.41,febrero,Semana+07
124,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Castellón,0.33,€/kg,febrero,Semana+07
125,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Valencia,0.31,0.39,febrero,Semana+07
128,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Alicante,0.21,0.35,febrero,Semana+07
129,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Castellón,0.35,0.51,febrero,Semana+07
131,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Alicante,0.23,0.4,febrero,Semana+07
132,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Castellón,0.33,0.47,febrero,Semana+07
133,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Valencia,0.33,0.38,febrero,Semana+07
135,03 Hortalizas,Escarola,Escarola Hoja Ancha Lisa,Alicante,0.28,€/kg,febrero,Semana+07
138,03 Hortalizas,Escarola,Escarola Hoja Rizada,Alicante,0.3,0.4,febrero,Semana+07
139,03 Hortalizas,Escarola,Escarola Hoja Rizada,Castellón,0.25,0.67,febrero,Semana+07
140,03 Hortalizas,Escarola,Escarola Hoja Rizada,Valencia,0.41,0.53,febrero,Semana+07
142,03 Hortalizas,Espinaca,Espinaca,Alicante,1,1.25,febrero,Semana+07
144,03 Hortalizas,Haba,Haba Muchamiel,Alicante,0.98,1.4,febrero,Semana+07
145,03 Hortalizas,Haba,Haba Muchamiel,Castellón,1.6,1.7,febrero,Semana+07
147,03 Hortalizas,Lechuga,Lechuga Iceberg,Alicante,0.31,0.8,febrero,Semana+07
150,03 Hortalizas,Lechuga,Lechuga Little Gem,Alicante,0.3,0.38,febrero,Semana+07
153,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,0.25,0.57,febrero,Semana+07
156,03 Hortalizas,Lechuga,Lechuga Romana,Alicante,0.35,0.44,febrero,Semana+07
157,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,0.23,0.4,febrero,Semana+07
158,03 Hortalizas,Lechuga,Lechuga Romana,Valencia,0.24,0.26,febrero,Semana+07
161,03 Hortalizas,Lechuga,Lechuga Trocadero,Alicante,0.45,€/kg,febrero,Semana+07
162,03 Hortalizas,Lechuga,Lechuga Trocadero,Castellón,0.4,0.64,febrero,Semana+07
165,03 Hortalizas,Lechuga,Lechuga mini Romana,Alicante,0.6,€/kg,febrero,Semana+07
167,03 Hortalizas,Patata,Patata Blanca,Alicante,0.34,0.6,febrero,Semana+07
168,03 Hortalizas,Patata,Patata Blanca,Castellón,0.65,€/kg,febrero,Semana+07
170,03 Hortalizas,Tomate,Tomate Acostillado,Alicante,0.69,1.38,febrero,Semana+07
172,03 Hortalizas,Zanahoria,Zanahoria,Alicante,0.16,0.17,febrero,Semana+07
175,04 Frutos secos,Almendra,Almendra Comuna,Alicante,3.51,3.61,febrero,Semana+07
176,04 Frutos secos,Almendra,Almendra Comuna,Castellón,3.2,3.5,febrero,Semana+07
179,04 Frutos secos,Almendra,Almendra Largueta,Alicante,5.21,5.31,febrero,Semana+07
182,04 Frutos secos,Almendra,Almendra Marcona,Alicante,7.21,7.31,febrero,Semana+07
183,04 Frutos secos,Almendra,Almendra Marcona,Castellón,7.15,7.5,febrero,Semana+07
186,04 Frutos secos,Almendra,Almendra Planeta,Alicante,3.51,3.61,febrero,Semana+07
189,05 Flor cortada,Clavel,Clavel,Alicante,0.18,€/unidad,febrero,Semana+07
191,05 Flor cortada,Crisantemo,Crisantemo,Alicante,2.25,€/pomo,febrero,Semana+07
193,05 Flor cortada,Esparraguera,Esparraguera,Alicante,2,€/pomo,febrero,Semana+07
195,05 Flor cortada,Gerbera,Gerbera,Alicante,0.4,€/unidad,febrero,Semana+07
197,05 Flor cortada,Gladiolo,Gladiolo,Alicante,0.45,€/unidad,febrero,Semana+07
199,05 Flor cortada,Rosa,Rosa Roja,Alicante,0.6,€/unidad,febrero,Semana+07
201,05 Flor cortada,Statice,Statice,Alicante,1.65,€/pomo,febrero,Semana+07
204,08 Industriales,Aceite Oliva,Aceite Oliva Lampante>2º,Castellón,2.7,2.85,febrero,Semana+07
207,08 Industriales,Aceite Oliva,"Aceite Oliva Virgen 0,8º-2º",Castellón,3.1,3.15,febrero,Semana+07
210,08 Industriales,Aceite Oliva,Aceite Oliva Virgen Extra,Castellón,3.2,3.25,febrero,Semana+07
212,08 Industriales,Garrofa,Garrofa Entera,Castellón,2.4,2.45,febrero,Semana+07
215,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,,€/Kg,febrero,Semana+07
217,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,0.2,0.31,febrero,Semana+07
219,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,,€/Kg,febrero,Semana+07
221,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,3.74,3.8,febrero,Semana+07
223,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,3.77,3.83,febrero,Semana+07
225,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,3.71,3.77,febrero,Semana+07
227,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,3.29,3.35,febrero,Semana+07
229,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,,€/Kg,febrero,Semana+07
231,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,0.4,€/Kg,febrero,Semana+07
233,10 Ganaderos,Porcino,Porcino graso,Mercolleida,1.113,€/Kg,febrero,Semana+07
235,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,33,€,febrero,Semana+07
237,10 Ganaderos,Porcino,Porcino normal,Mercolleida,1.125,€/Kg,febrero,Semana+07
239,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,1.137,€/Kg,febrero,Semana+07
241,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,1.93,€/docena,febrero,Semana+07
243,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,1.64,€/docena,febrero,Semana+07
245,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,1.46,€/docena,febrero,Semana+07
247,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,1.24,€/docena,febrero,Semana+07
249,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,1.93,€/docena,febrero,Semana+07
251,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,1.64,€/docena,febrero,Semana+07
253,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,1.46,€/docena,febrero,Semana+07
255,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,1.24,€/docena,febrero,Semana+07
257,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,4.78,€/Kg,febrero,Semana+07
259,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,4.64,€/Kg,febrero,Semana+07
261,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,4.5,€/Kg,febrero,Semana+07
263,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,4.03,€/Kg,febrero,Semana+07
265,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,4.78,€/Kg,febrero,Semana+07
267,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,4.68,€/Kg,febrero,Semana+07
269,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,4.46,€/Kg,febrero,Semana+07
271,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,4.03,€/Kg,febrero,Semana+07
273,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,4.78,€/Kg,febrero,Semana+07
275,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,4.68,€/Kg,febrero,Semana+07
277,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,4.41,€/Kg,febrero,Semana+07
279,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,4.02,€/Kg,febrero,Semana+07
281,12 Vacuno,Ternero menos 280 kgs,1. Excelente (E),Lonja de Binéfar,4.86,€/Kg,febrero,Semana+07
283,12 Vacuno,Ternero menos 280 kgs,2. Muy buena (U),Lonja de Binéfar,4.83,€/Kg,febrero,Semana+07
285,12 Vacuno,Ternero menos 280 kgs,3. Buena (R),Lonja de Binéfar,4.62,€/Kg,febrero,Semana+07
287,12 Vacuno,Ternero menos 280 kgs,4. Menos buena (O),Lonja de Binéfar,4.26,€/Kg,febrero,Semana+07
31,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Alicante,0.5,0.7,febrero,Semana+06
32,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Castellón,0.53,€/kg,febrero,Semana+06
33,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Valencia,0.58,0.68,febrero,Semana+06
34,01 Cítricos,03- Otras Mandarinas,Mandarina Nadorcott,Lonja de Valencia,0.41,0.59,febrero,Semana+06
37,01 Cítricos,03- Otras Mandarinas,Mandarina Orri,Castellón,0.8,1.13,febrero,Semana+06
38,01 Cítricos,03- Otras Mandarinas,Mandarina Orri,Valencia,0.97,1.06,febrero,Semana+06
