,producto,subtipo,tipo_comercial,mercado,mes,semana,precio_max,precio_min
4273,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,mayo,Semana+21,"3,54 ","3,54 "
4274,12 Vacuno,"Ternero, menos 280 kg",1. Excelente (E),Lonja de Binéfar,mayo,Semana+21,"4,11 ","4,11 "
4275,12 Vacuno,"Ternero, menos 280 kg",2. Muy buena (U),Lonja de Binéfar,mayo,Semana+21,"3,96 ","3,96 "
4276,12 Vacuno,"Ternero, menos 280 kg",3. Buena (R),Lonja de Binéfar,mayo,Semana+21,"3,76 ","3,76 "
4277,12 Vacuno,"Ternero, menos 280 kg",4. Menos buena (O),Lonja de Binéfar,mayo,Semana+21,"3,30 ","3,30 "
4279,01 Cítricos,Naranjas,Naranja Navel Powel,Alicante,mayo,Semana+20,"0,45 ","0,30"
4280,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,mayo,Semana+20,"0,40 ","0,30"
4281,01 Cítricos,Limón Verna,Limón Verna,Alicante,mayo,Semana+20,"0,70 ","0,60"
4282,02 Frutales,Albaricoque,Albaricoque Galta roja,Valencia,mayo,Semana+20,"0,63 ","0,59"
4283,02 Frutales,Albaricoque,Albaricoque Temprano,Valencia,mayo,Semana+20,"0,70 ","0,40"
4284,02 Frutales,Cereza,Cereza Burlat,Alicante,mayo,Semana+20,"1,38 ","1,22"
4285,02 Frutales,Cereza,Cereza Burlat,Castellón,mayo,Semana+20,"1,02 ","1,02 "
4286,02 Frutales,Cereza,Cereza Starking,Alicante,mayo,Semana+20,"3,71 ","3,22"
4287,02 Frutales,Melocotón,Melocotón extratemprano,Valencia,mayo,Semana+20,"0,55 ","0,37"
4288,02 Frutales,Melocotón,Melocotón Paraguayo,Valencia,mayo,Semana+20,"0,98 ","0,79"
4289,02 Frutales,Melocotón,Melocotón temprano,Valencia,mayo,Semana+20,"0,53 ","0,47"
4290,02 Frutales,Nectarina,Nectarina amarilla,Valencia,mayo,Semana+20,"0,55 ","0,49"
4291,02 Frutales,Nectarina,Nectarina blanca,Valencia,mayo,Semana+20,"0,55 ","0,36"
4292,02 Frutales,Níspero,Níspero Algar,Alicante,mayo,Semana+20,"1,15 ","1,15 "
4293,03 Hortalizas,Acelga,Acelga,Alicante,mayo,Semana+20,"0,45 ","0,35"
4294,03 Hortalizas,Acelga,Acelga,Castellón,mayo,Semana+20,"0,51 ","0,51 "
4295,03 Hortalizas,Acelga,Acelga,Valencia,mayo,Semana+20,"0,55 ","0,44"
4296,03 Hortalizas,Alcachofa,Alcachofa consumo fresco,Castellón,mayo,Semana+20,"1,02 ","0,43"
4297,03 Hortalizas,Alcachofa,Alcachofa industria corazones,Alicante,mayo,Semana+20,"0,80 ","0,30"
4298,03 Hortalizas,Alcachofa,Alcachofa industria perolas,Alicante,mayo,Semana+20,"0,14 ","0,11"
4299,03 Hortalizas,Alcachofa,Alcachofa industria troceado,Alicante,mayo,Semana+20,"0,30 ","0,20"
4300,03 Hortalizas,Alcachofa,Alcachofa industria troceado,Castellón,mayo,Semana+20,"0,33 ","0,30"
4301,03 Hortalizas,Alcachofa,Alcachofa industria troceado,Valencia,mayo,Semana+20,"0,18 ","0,18 "
4302,03 Hortalizas,Apio,Apio verde,Alicante,mayo,Semana+20,"0,14 ","0,10"
4303,03 Hortalizas,Berenjena,Berenjena rayada,Alicante,mayo,Semana+20,"0,47 ","0,39"
4304,03 Hortalizas,Boniato,Boniato rojo,Alicante,mayo,Semana+20,"0,39 ","0,37"
4305,03 Hortalizas,Calabacín,Calabacín,Alicante,mayo,Semana+20,"0,37 ","0,18"
4306,03 Hortalizas,Calabacín,Calabacín,Castellón,mayo,Semana+20,"0,38 ","0,28"
4307,03 Hortalizas,Calabacín,Calabacín,Valencia,mayo,Semana+20,"0,50 ","0,40"
4308,03 Hortalizas,Calabacín,Calabacín blanco,Castellón,mayo,Semana+20,"0,77 ","0,68"
4309,03 Hortalizas,Calabaza,Calabaza redonda,Castellón,mayo,Semana+20,"0,60 ","0,60 "
4310,03 Hortalizas,Calabaza,Calabaza tipo cacahuete,Alicante,mayo,Semana+20,"0,39 ","0,20"
4311,03 Hortalizas,Calabaza,Calabaza tipo cacahuete,Castellón,mayo,Semana+20,"0,43 ","0,43 "
4312,03 Hortalizas,Cebolla,Cebolla Spring,Valencia,mayo,Semana+20,"0,14 ","0,07"
4313,03 Hortalizas,Cebolla tierna,Cebolla tierna,Alicante,mayo,Semana+20,"0,41 ","0,33"
4314,03 Hortalizas,Cebolla tierna,Cebolla tierna,Castellón,mayo,Semana+20,"0,51 ","0,40"
4315,03 Hortalizas,Col,Col lombarda,Castellón,mayo,Semana+20,"0,50 ","0,45"
4316,03 Hortalizas,Col Brócoli,Col brocoli industria,Alicante,mayo,Semana+20,"0,10 ","0,08"
4317,03 Hortalizas,Col Repollo,Col repollo hoja lisa,Alicante,mayo,Semana+20,"0,26 ","0,14"
4318,03 Hortalizas,Col Repollo,Col repollo hoja rizada,Castellón,mayo,Semana+20,"0,35 ","0,25"
4319,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Alicante,mayo,Semana+20,"0,45 ","0,40"
4320,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Castellón,mayo,Semana+20,"0,45 ","0,25"
4321,03 Hortalizas,Escarola,Escarola hoja rizada,Castellón,mayo,Semana+20,"0,40 ","0,40 "
4322,03 Hortalizas,Espinaca verde,Espinaca verde,Castellón,mayo,Semana+20,"1,06 ","1,06 "
4323,03 Hortalizas,Espinaca verde,Espinaca verde,Valencia,mayo,Semana+20,"0,86 ","0,71"
4324,03 Hortalizas,Guisante verde,Guisantes verdes grano cons. fresco,Castellón,mayo,Semana+20,"1,28 ","1,10"
4325,03 Hortalizas,Guisante verde,Guisantes verdes vaina cons. fresco,Castellón,mayo,Semana+20,"2,98 ","2,98 "
4326,03 Hortalizas,Haba,Habas Muchamiel,Castellón,mayo,Semana+20,"0,50 ","0,34"
4327,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,mayo,Semana+20,"0,43 ","0,12"
4328,03 Hortalizas,Lechuga,Lechuga Romana,Alicante,mayo,Semana+20,"0,18 ","0,10"
4329,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,mayo,Semana+20,"0,26 ","0,15"
4330,03 Hortalizas,Patata,Patata blanca,Alicante,mayo,Semana+20,"0,47 ","0,24"
4331,03 Hortalizas,Patata,Patata blanca,Castellón,mayo,Semana+20,"0,43 ","0,25"
4332,03 Hortalizas,Patata,Patata blanca,Valencia,mayo,Semana+20,"0,18 ","0,15"
4333,03 Hortalizas,Patata,Patata roja,Castellón,mayo,Semana+20,"0,28 ","0,22"
4334,03 Hortalizas,Pepino,Pepino blanco,Alicante,mayo,Semana+20,"0,45 ","0,30"
4335,03 Hortalizas,Pepino,Pepino blanco,Castellón,mayo,Semana+20,"0,77 ","0,77 "
4336,03 Hortalizas,Pepino,Pepino blanco,Valencia,mayo,Semana+20,"0,40 ","0,40 "
4337,03 Hortalizas,Pepino,Pepino negret,Castellón,mayo,Semana+20,"0,51 ","0,51 "
4338,03 Hortalizas,Pimiento,Pimiento California amarillo,Alicante,mayo,Semana+20,"0,60 ","0,30"
4339,03 Hortalizas,Pimiento,Pimiento California rojo,Alicante,mayo,Semana+20,"0,70 ","0,40"
4340,03 Hortalizas,Pimiento,Pimiento California verde,Alicante,mayo,Semana+20,"0,85 ","0,30"
4341,03 Hortalizas,Pimiento,Pimiento dulce Italia,Alicante,mayo,Semana+20,"0,86 ","0,39"
4342,03 Hortalizas,Pimiento,Pimiento industria,Alicante,mayo,Semana+20,"0,30 ","0,10"
4343,03 Hortalizas,Pimiento,Pimiento Lamuyo rojo,Alicante,mayo,Semana+20,"0,90 ","0,28"
4344,03 Hortalizas,Pimiento,Pimiento Lamuyo verde,Alicante,mayo,Semana+20,"0,83 ","0,30"
4345,03 Hortalizas,Tomate,Tomate acostillado,Alicante,mayo,Semana+20,"0,90 ","0,49"
4346,03 Hortalizas,Tomate,Tomate Daniela,Castellón,mayo,Semana+20,"0,43 ","0,38"
4347,03 Hortalizas,Tomate,Tomate liso,Alicante,mayo,Semana+20,"0,47 ","0,39"
4348,03 Hortalizas,Tomate,Tomate liso,Castellón,mayo,Semana+20,"0,60 ","0,43"
4349,03 Hortalizas,Tomate,Tomate liso,Valencia,mayo,Semana+20,"0,75 ","0,40"
4350,03 Hortalizas,Tomate,Tomate valenciano,Castellón,mayo,Semana+20,"2,55 ","2,55 "
4351,03 Hortalizas,Tomate,Tomate valenciano,Valencia,mayo,Semana+20,"2,00 ","2,00 "
4352,04 Frutos secos,Almendra,Almendra Comuna,Alicante,mayo,Semana+20,"4,51 ","4,41"
4353,04 Frutos secos,Almendra,Almendra Comuna,Lonja de Reus,mayo,Semana+20,"4,25 ","4,25 "
4354,04 Frutos secos,Almendra,Almendra Largueta,Alicante,mayo,Semana+20,"7,51 ","7,41"
4355,04 Frutos secos,Almendra,Almendra Largueta,Lonja de Reus,mayo,Semana+20,"7,20 ","7,20 "
4356,04 Frutos secos,Almendra,Almendra Marcona,Alicante,mayo,Semana+20,"8,26 ","8,16"
4357,04 Frutos secos,Almendra,Almendra Marcona,Lonja de Reus,mayo,Semana+20,"7,90 ","7,90 "
4358,04 Frutos secos,Almendra,Almendra Mollar,Lonja de Reus,mayo,Semana+20,"4,20 ","4,20 "
4359,04 Frutos secos,Almendra,Almendra Planeta,Alicante,mayo,Semana+20,"4,56 ","4,46"
4360,04 Frutos secos,Avellana,Avellana corriente,Lonja de Reus,mayo,Semana+20,"4,40 ","4,40 "
4361,04 Frutos secos,Avellana,Avellana negreta,Lonja de Reus,mayo,Semana+20,"4,50 ","4,50 "
4362,05 Flor cortada,Clavel,Clavel,Alicante,mayo,Semana+20,"0,12 ","0,12 "
4363,05 Flor cortada,Crisantemo,Crisantemo,Alicante,mayo,Semana+20,"1,20 ","1,20 "
4364,05 Flor cortada,Esparraguera,Esparraguera,Alicante,mayo,Semana+20,"1,50 ","1,50 "
4365,05 Flor cortada,Gerbera,Gerbera,Alicante,mayo,Semana+20,"0,12 ","0,12 "
4366,05 Flor cortada,Gladiolo,Gladiolo,Alicante,mayo,Semana+20,"0,35 ","0,35 "
4367,05 Flor cortada,Rosa,Rosa roja,Alicante,mayo,Semana+20,"0,40 ","0,40 "
4368,05 Flor cortada,Statice,Statice,Alicante,mayo,Semana+20,"1,00 ","1,00 "
4369,07 Cereales,Cebada,Cebada pienso<62kg/Hl,Lonja de Albacete,mayo,Semana+20,"0,14 ","0,14 "
4370,07 Cereales,Cebada,Cebada pienso>62kg/Hl,Lonja de Albacete,mayo,Semana+20,"0,15 ","0,15 "
4371,07 Cereales,Maíz,Maíz secadero,Lonja de Albacete,mayo,Semana+20,"0,17 ","0,17 "
4372,08 Industriales,Aceite oliva,Aceite oliva lampante>2º,Castellón,mayo,Semana+20,"3,75 ","3,75 "
4373,08 Industriales,Garrofa entera,Garrofa entera,Castellón,mayo,Semana+20,"0,32 ","0,28"
4374,08 Industriales,Girasol,"Pipa -9,2,44-",Lonja de Albacete,mayo,Semana+20,"0,33 ","0,33 "
4375,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,mayo,Semana+20,"0,07 ","0,07 "
4376,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,mayo,Semana+20,"0,10 ","0,05"
4377,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,mayo,Semana+20,"0,05 ","0,05 "
4378,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,mayo,Semana+20,"3,18 ","3,12"
4379,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,mayo,Semana+20,"3,15 ","3,09"
4380,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,mayo,Semana+20,"3,00 ","2,94"
4381,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,mayo,Semana+20,"2,82 ","2,76"
4382,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,mayo,Semana+20,"1,21 ","1,21 "
4383,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,mayo,Semana+20,"0,81 ","0,81 "
4384,10 Ganaderos,Porcino,Porcino graso,Mercolleida,mayo,Semana+20,"1,35 ","1,35 "
4385,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,mayo,Semana+20,"53,00 ","53,00 "
4386,10 Ganaderos,Porcino,Porcino normal,Mercolleida,mayo,Semana+20,"1,37 ","1,37 "
4387,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,mayo,Semana+20,"1,38 ","1,38 "
4388,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,mayo,Semana+20,"1,40 ","1,40 "
4389,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,mayo,Semana+20,"1,29 ","1,29 "
4390,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,mayo,Semana+20,"1,17 ","1,17 "
4391,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,mayo,Semana+20,"0,94 ","0,94 "
4392,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,mayo,Semana+20,"1,40 ","1,40 "
4393,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,mayo,Semana+20,"1,29 ","1,29 "
4394,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,mayo,Semana+20,"1,17 ","1,17 "
4395,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,mayo,Semana+20,"0,94 ","0,94 "
4396,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,mayo,Semana+20,"4,33 ","4,33 "
4397,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,mayo,Semana+20,"4,16 ","4,16 "
4398,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,mayo,Semana+20,"3,93 ","3,93 "
4399,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,mayo,Semana+20,"3,72 ","3,72 "
4400,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,mayo,Semana+20,"4,27 ","4,27 "
4401,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,mayo,Semana+20,"4,09 ","4,09 "
4402,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,mayo,Semana+20,"3,92 ","3,92 "
4403,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,mayo,Semana+20,"3,60 ","3,60 "
4404,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,mayo,Semana+20,"4,25 ","4,25 "
4405,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,mayo,Semana+20,"4,07 ","4,07 "
4406,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,mayo,Semana+20,"3,90 ","3,90 "
4407,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,mayo,Semana+20,"3,54 ","3,54 "
4408,12 Vacuno,"Ternero, menos 280 kg",1. Excelente (E),Lonja de Binéfar,mayo,Semana+20,"4,11 ","4,11 "
4409,12 Vacuno,"Ternero, menos 280 kg",2. Muy buena (U),Lonja de Binéfar,mayo,Semana+20,"3,96 ","3,96 "
4410,12 Vacuno,"Ternero, menos 280 kg",3. Buena (R),Lonja de Binéfar,mayo,Semana+20,"3,76 ","3,76 "
4411,12 Vacuno,"Ternero, menos 280 kg",4. Menos buena (O),Lonja de Binéfar,mayo,Semana+20,"3,30 ","3,30 "
4413,01 Cítricos,Naranjas,Naranja Navel Powel,Alicante,mayo,Semana+19,"0,45 ","0,35"
4414,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,mayo,Semana+19,"0,35 ","0,30"
4415,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,mayo,Semana+19,"0,42 ","0,23"
4416,01 Cítricos,Limón Verna,Limón Verna,Alicante,mayo,Semana+19,"0,70 ","0,60"
4417,02 Frutales,Albaricoque,Albaricoque Temprano,Valencia,mayo,Semana+19,"0,80 ","0,80 "
4418,02 Frutales,Cereza,Cereza Burlat,Alicante,mayo,Semana+19,"1,66 ","1,32"
4419,02 Frutales,Cereza,Cereza Burlat,Castellón,mayo,Semana+19,"1,56 ","1,56 "
4420,02 Frutales,Melocotón,Melocotón extratemprano,Valencia,mayo,Semana+19,"0,71 ","0,59"
4421,02 Frutales,Nectarina,Nectarina amarilla,Valencia,mayo,Semana+19,"0,74 ","0,62"
4422,02 Frutales,Nectarina,Nectarina blanca,Valencia,mayo,Semana+19,"0,54 ","0,54 "
4423,02 Frutales,Níspero,Níspero Algar,Alicante,mayo,Semana+19,"1,17 ","1,17 "
4424,03 Hortalizas,Acelga,Acelga,Alicante,mayo,Semana+19,"0,40 ","0,35"
4425,03 Hortalizas,Acelga,Acelga,Castellón,mayo,Semana+19,"0,60 ","0,60 "
4426,03 Hortalizas,Acelga,Acelga,Valencia,mayo,Semana+19,"0,55 ","0,44"
4427,03 Hortalizas,Alcachofa,Alcachofa consumo fresco,Castellón,mayo,Semana+19,"0,65 ","0,43"
4428,03 Hortalizas,Alcachofa,Alcachofa industria corazones,Alicante,mayo,Semana+19,"0,87 ","0,40"
4429,03 Hortalizas,Alcachofa,Alcachofa industria perolas,Alicante,mayo,Semana+19,"0,13 ","0,13 "
4430,03 Hortalizas,Alcachofa,Alcachofa industria troceado,Alicante,mayo,Semana+19,"0,25 ","0,20"
4431,03 Hortalizas,Alcachofa,Alcachofa industria troceado,Castellón,mayo,Semana+19,"0,35 ","0,35 "
4432,03 Hortalizas,Alcachofa,Alcachofa industria troceado,Valencia,mayo,Semana+19,"0,18 ","0,18 "
4433,03 Hortalizas,Apio,Apio verde,Alicante,mayo,Semana+19,"0,14 ","0,10"
4434,03 Hortalizas,Berenjena,Berenjena rayada,Alicante,mayo,Semana+19,"0,52 ","0,43"
4435,03 Hortalizas,Boniato,Boniato rojo,Alicante,mayo,Semana+19,"0,40 ","0,37"
4436,03 Hortalizas,Calabacín,Calabacín,Alicante,mayo,Semana+19,"0,43 ","0,22"
4437,03 Hortalizas,Calabacín,Calabacín,Castellón,mayo,Semana+19,"0,55 ","0,45"
4438,03 Hortalizas,Calabacín,Calabacín,Valencia,mayo,Semana+19,"0,50 ","0,30"
4439,03 Hortalizas,Calabacín,Calabacín blanco,Castellón,mayo,Semana+19,"0,77 ","0,77 "
4440,03 Hortalizas,Calabaza,Calabaza redonda,Castellón,mayo,Semana+19,"0,60 ","0,60 "
4441,03 Hortalizas,Calabaza,Calabaza tipo cacahuete,Alicante,mayo,Semana+19,"0,39 ","0,20"
4442,03 Hortalizas,Calabaza,Calabaza tipo cacahuete,Castellón,mayo,Semana+19,"0,43 ","0,43 "
4443,03 Hortalizas,Cebolla,Cebolla babosa,Castellón,mayo,Semana+19,"0,43 ","0,43 "
4444,03 Hortalizas,Cebolla,Cebolla Spring,Valencia,mayo,Semana+19,"0,18 ","0,10"
4445,03 Hortalizas,Cebolla tierna,Cebolla tierna,Alicante,mayo,Semana+19,"0,45 ","0,40"
4446,03 Hortalizas,Cebolla tierna,Cebolla tierna,Castellón,mayo,Semana+19,"0,51 ","0,40"
4447,03 Hortalizas,Col,Col lombarda,Castellón,mayo,Semana+19,"0,45 ","0,40"
4448,03 Hortalizas,Col Brócoli,Col brócoli,Alicante,mayo,Semana+19,"0,20 ","0,15"
4449,03 Hortalizas,Col Brócoli,Col brocoli industria,Alicante,mayo,Semana+19,"0,12 ","0,07"
4450,03 Hortalizas,Col Repollo,Col repollo hoja lisa,Alicante,mayo,Semana+19,"0,20 ","0,10"
4451,03 Hortalizas,Col Repollo,Col repollo hoja rizada,Castellón,mayo,Semana+19,"0,48 ","0,34"
4452,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Alicante,mayo,Semana+19,"0,45 ","0,22"
4453,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Castellón,mayo,Semana+19,"0,50 ","0,33"
4454,03 Hortalizas,Escarola,Escarola hoja rizada,Castellón,mayo,Semana+19,"0,40 ","0,40 "
4455,03 Hortalizas,Espinaca verde,Espinaca verde,Castellón,mayo,Semana+19,"1,06 ","1,06 "
4456,03 Hortalizas,Espinaca verde,Espinaca verde,Valencia,mayo,Semana+19,"0,86 ","0,71"
4457,03 Hortalizas,Guisante verde,Guisantes verdes grano cons. fresco,Castellón,mayo,Semana+19,"1,40 ","1,06"
4458,03 Hortalizas,Guisante verde,Guisantes verdes vaina cons. fresco,Castellón,mayo,Semana+19,"2,55 ","2,55 "
4459,03 Hortalizas,Haba,Habas Muchamiel,Castellón,mayo,Semana+19,"0,60 ","0,43"
4460,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,mayo,Semana+19,"0,43 ","0,20"
4461,03 Hortalizas,Lechuga,Lechuga Romana,Alicante,mayo,Semana+19,"0,18 ","0,12"
4462,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,mayo,Semana+19,"0,26 ","0,16"
4463,03 Hortalizas,Patata,Patata blanca,Alicante,mayo,Semana+19,"0,54 ","0,28"
4464,03 Hortalizas,Patata,Patata blanca,Castellón,mayo,Semana+19,"0,55 ","0,27"
4465,03 Hortalizas,Patata,Patata blanca,Valencia,mayo,Semana+19,"0,30 ","0,19"
4466,03 Hortalizas,Patata,Patata roja,Castellón,mayo,Semana+19,"0,32 ","0,30"
4467,03 Hortalizas,Pepino,Pepino blanco,Alicante,mayo,Semana+19,"0,43 ","0,31"
4468,03 Hortalizas,Pepino,Pepino blanco,Castellón,mayo,Semana+19,"0,77 ","0,77 "
4469,03 Hortalizas,Pepino,Pepino blanco,Valencia,mayo,Semana+19,"0,50 ","0,40"
4470,03 Hortalizas,Pepino,Pepino negret,Castellón,mayo,Semana+19,"0,60 ","0,60 "
4471,03 Hortalizas,Pimiento,Pimiento California amarillo,Alicante,mayo,Semana+19,"0,90 ","0,50"
4472,03 Hortalizas,Pimiento,Pimiento California rojo,Alicante,mayo,Semana+19,"0,80 ","0,50"
4473,03 Hortalizas,Pimiento,Pimiento California verde,Alicante,mayo,Semana+19,"0,90 ","0,30"
4474,03 Hortalizas,Pimiento,Pimiento dulce Italia,Alicante,mayo,Semana+19,"0,59 ","0,39"
4475,03 Hortalizas,Pimiento,Pimiento industria,Alicante,mayo,Semana+19,"0,35 ","0,10"
4476,03 Hortalizas,Pimiento,Pimiento Lamuyo rojo,Alicante,mayo,Semana+19,"1,50 ","0,40"
4477,03 Hortalizas,Pimiento,Pimiento Lamuyo verde,Alicante,mayo,Semana+19,"0,95 ","0,30"
4478,03 Hortalizas,Tomate,Tomate acostillado,Alicante,mayo,Semana+19,"0,99 ","0,69"
4479,03 Hortalizas,Tomate,Tomate liso,Alicante,mayo,Semana+19,"0,60 ","0,54"
4480,03 Hortalizas,Tomate,Tomate liso,Castellón,mayo,Semana+19,"0,80 ","0,51"
4481,03 Hortalizas,Tomate,Tomate liso,Valencia,mayo,Semana+19,"0,75 ","0,75 "
4482,03 Hortalizas,Tomate,Tomate valenciano,Castellón,mayo,Semana+19,"2,55 ","2,55 "
4483,03 Hortalizas,Tomate,Tomate valenciano,Valencia,mayo,Semana+19,"2,00 ","2,00 "
4484,04 Frutos secos,Almendra,Almendra Comuna,Alicante,mayo,Semana+19,"4,66 ","4,56"
4485,04 Frutos secos,Almendra,Almendra Comuna,Lonja de Reus,mayo,Semana+19,"4,25 ","4,25 "
4486,04 Frutos secos,Almendra,Almendra Largueta,Alicante,mayo,Semana+19,"7,76 ","7,66"
4487,04 Frutos secos,Almendra,Almendra Largueta,Lonja de Reus,mayo,Semana+19,"7,25 ","7,25 "
4488,04 Frutos secos,Almendra,Almendra Marcona,Alicante,mayo,Semana+19,"8,46 ","8,36"
4489,04 Frutos secos,Almendra,Almendra Marcona,Lonja de Reus,mayo,Semana+19,"7,95 ","7,95 "
4490,04 Frutos secos,Almendra,Almendra Mollar,Lonja de Reus,mayo,Semana+19,"4,25 ","4,25 "
4491,04 Frutos secos,Almendra,Almendra Planeta,Alicante,mayo,Semana+19,"4,71 ","4,61"
4492,04 Frutos secos,Avellana,Avellana corriente,Lonja de Reus,mayo,Semana+19,"4,40 ","4,40 "
4493,04 Frutos secos,Avellana,Avellana negreta,Lonja de Reus,mayo,Semana+19,"4,50 ","4,50 "
4494,05 Flor cortada,Clavel,Clavel,Alicante,mayo,Semana+19,"0,12 ","0,12 "
4495,05 Flor cortada,Crisantemo,Crisantemo,Alicante,mayo,Semana+19,"1,20 ","1,20 "
4496,05 Flor cortada,Esparraguera,Esparraguera,Alicante,mayo,Semana+19,"1,50 ","1,50 "
4497,05 Flor cortada,Gerbera,Gerbera,Alicante,mayo,Semana+19,"0,12 ","0,12 "
4498,05 Flor cortada,Gladiolo,Gladiolo,Alicante,mayo,Semana+19,"0,35 ","0,35 "
4499,05 Flor cortada,Rosa,Rosa roja,Alicante,mayo,Semana+19,"0,40 ","0,40 "
4500,05 Flor cortada,Statice,Statice,Alicante,mayo,Semana+19,"1,00 ","1,00 "
4501,07 Cereales,Cebada,Cebada pienso<62kg/Hl,Lonja de Albacete,mayo,Semana+19,"0,14 ","0,14 "
4502,07 Cereales,Cebada,Cebada pienso>62kg/Hl,Lonja de Albacete,mayo,Semana+19,"0,15 ","0,15 "
4503,07 Cereales,Maíz,Maíz secadero,Lonja de Albacete,mayo,Semana+19,"0,17 ","0,17 "
4504,08 Industriales,Aceite oliva,Aceite oliva lampante>2º,Castellón,mayo,Semana+19,"3,80 ","3,80 "
4505,08 Industriales,Garrofa entera,Garrofa entera,Castellón,mayo,Semana+19,"0,28 ","0,28 "
4506,08 Industriales,Girasol,"Pipa -9,2,44-",Lonja de Albacete,mayo,Semana+19,"0,33 ","0,33 "
4507,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,mayo,Semana+19,"0,07 ","0,07 "
4508,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,mayo,Semana+19,"0,10 ","0,05"
4509,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,mayo,Semana+19,"0,05 ","0,05 "
4510,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,mayo,Semana+19,"3,12 ","3,06"
4511,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,mayo,Semana+19,"3,09 ","3,03"
4512,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,mayo,Semana+19,"2,97 ","2,91"
4513,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,mayo,Semana+19,"2,79 ","2,73"
4514,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,mayo,Semana+19,"1,14 ","1,14 "
4515,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,mayo,Semana+19,"0,83 ","0,83 "
4516,10 Ganaderos,Porcino,Porcino graso,Mercolleida,mayo,Semana+19,"1,34 ","1,34 "
4517,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,mayo,Semana+19,"55,00 ","55,00 "
4518,10 Ganaderos,Porcino,Porcino normal,Mercolleida,mayo,Semana+19,"1,36 ","1,36 "
4519,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,mayo,Semana+19,"1,37 ","1,37 "
4520,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,mayo,Semana+19,"1,40 ","1,40 "
4521,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,mayo,Semana+19,"1,31 ","1,31 "
